donation_id,region,donation_year,donation_date,donor_full_name,donor_type,amount,political_party,party_leader,leader_change
9005,Federal,2022,2022-07-04,RLMNaFDmyk,Individuals,112.55,New Democratic Party,Leader 2,FALSE
9006,Federal,2022,2022-07-04,YBgrhWctMN,Individuals,34.07,Liberal Party of Canada,Leader 3,FALSE
9007,Federal,2022,2022-07-05,OCmKcLwoIA,Individuals,40.78,Conservative Party of Canada,Leader 3,FALSE
9008,Federal,2022,2022-07-05,bEbLPkngsh,Individuals,84.54,New Democratic Party,Leader 2,FALSE
9009,Federal,2022,2022-07-05,OanNmcavWb,Individuals,15.17,Liberal Party of Canada,Leader 3,FALSE
9010,Federal,2022,2022-07-05,oiUgFIfykq,Individuals,238.01,Liberal Party of Canada,Leader 3,FALSE
9011,Federal,2022,2022-07-05,JbJphIVftR,Individuals,274.63,Conservative Party of Canada,Leader 3,FALSE
9012,Federal,2022,2022-07-05,OqiwLMpazS,Individuals,95.02,Conservative Party of Canada,Leader 3,FALSE
9013,Federal,2022,2022-07-05,KGDhIupzCs,Individuals,125.25,Liberal Party of Canada,Leader 3,FALSE
9014,Federal,2022,2022-07-06,QdJRbFZLKX,Individuals,377.19,Conservative Party of Canada,Leader 3,FALSE
9015,Federal,2022,2022-07-06,xauBfYiKiL,Individuals,288.53,Liberal Party of Canada,Leader 3,FALSE
9016,Federal,2022,2022-07-07,AdRASgrYwm,Individuals,500.71,Liberal Party of Canada,Leader 3,FALSE
9017,Federal,2022,2022-07-07,WzbRhtAaXn,Individuals,32,Conservative Party of Canada,Leader 3,FALSE
9018,Federal,2022,2022-07-07,pNkgdETmiE,Individuals,638.57,Liberal Party of Canada,Leader 3,FALSE
9019,Federal,2022,2022-07-08,xjDmQcQprO,Individuals,28.87,Conservative Party of Canada,Leader 3,FALSE
9020,Federal,2022,2022-07-08,sjyHCJELXY,Individuals,15.8,Conservative Party of Canada,Leader 3,FALSE
9021,Federal,2022,2022-07-09,yrDoDUVrbD,Individuals,6.19,New Democratic Party,Leader 2,FALSE
9022,Federal,2022,2022-07-09,psEdnwdMwQ,Individuals,85.63,Liberal Party of Canada,Leader 3,FALSE
9023,Federal,2022,2022-07-10,TODfxisqwR,Individuals,180.7,New Democratic Party,Leader 2,FALSE
9024,Federal,2022,2022-07-10,XlSTxCFEvn,Individuals,204.92,Conservative Party of Canada,Leader 3,FALSE
9025,Federal,2022,2022-07-10,PPvGDwEHjm,Individuals,122.69,New Democratic Party,Leader 2,FALSE
9026,Federal,2022,2022-07-10,XjHawbnuMx,Individuals,16.22,Liberal Party of Canada,Leader 3,FALSE
9027,Federal,2022,2022-07-11,BgCphOKCcT,Individuals,223.33,Conservative Party of Canada,Leader 3,FALSE
9028,Federal,2022,2022-07-11,hbzpPkYSbz,Individuals,132.8,Liberal Party of Canada,Leader 3,FALSE
9029,Federal,2022,2022-07-11,hsHTtyPdRK,Individuals,223.59,Liberal Party of Canada,Leader 3,FALSE
9030,Federal,2022,2022-07-13,yzoJhVZPGN,Individuals,2.81,New Democratic Party,Leader 2,FALSE
9031,Federal,2022,2022-07-13,tcilZEunul,Individuals,221.23,Conservative Party of Canada,Leader 3,FALSE
9032,Federal,2022,2022-07-14,GzjpkLHFUc,Individuals,544.77,Liberal Party of Canada,Leader 3,FALSE
9033,Federal,2022,2022-07-15,BsKGQiyVNL,Individuals,153.07,Liberal Party of Canada,Leader 3,FALSE
9034,Federal,2022,2022-07-15,MPIRboITzA,Individuals,53.68,New Democratic Party,Leader 2,FALSE
9035,Federal,2022,2022-07-15,zgUBMWKoOa,Individuals,392.94,Liberal Party of Canada,Leader 3,FALSE
9036,Federal,2022,2022-07-16,rBgZThInXw,Individuals,89.83,Conservative Party of Canada,Leader 3,FALSE
9037,Federal,2022,2022-07-17,zrfjXdQCYw,Individuals,708.99,Conservative Party of Canada,Leader 3,FALSE
9038,Federal,2022,2022-07-17,dozOXcNDAW,Individuals,667.05,Liberal Party of Canada,Leader 3,FALSE
9039,Federal,2022,2022-07-17,JJrKSBmsuP,Individuals,96.31,New Democratic Party,Leader 2,FALSE
9040,Federal,2022,2022-07-18,sPMosSLZuO,Individuals,166.26,Conservative Party of Canada,Leader 3,FALSE
9041,Federal,2022,2022-07-18,bWSEIsGsHU,Individuals,263.65,Conservative Party of Canada,Leader 3,FALSE
9042,Federal,2022,2022-07-18,SXbxHbqjmj,Individuals,24.04,New Democratic Party,Leader 2,FALSE
9043,Federal,2022,2022-07-18,XcciHMNOxJ,Individuals,569.25,New Democratic Party,Leader 2,FALSE
9044,Federal,2022,2022-07-18,sWSCMWLYQL,Individuals,6.65,New Democratic Party,Leader 2,FALSE
9045,Federal,2022,2022-07-19,zEVTkIQdKu,Individuals,229.68,Liberal Party of Canada,Leader 3,FALSE
9046,Federal,2022,2022-07-19,cDudxvBKQR,Individuals,15.48,Liberal Party of Canada,Leader 3,FALSE
9047,Federal,2022,2022-07-19,xfcFcJCFlK,Individuals,448.54,Conservative Party of Canada,Leader 3,FALSE
9048,Federal,2022,2022-07-20,hiWRpvLjni,Individuals,284.6,New Democratic Party,Leader 2,FALSE
9049,Federal,2022,2022-07-20,TUpHLNSMhA,Individuals,103.48,Liberal Party of Canada,Leader 3,FALSE
9050,Federal,2022,2022-07-24,dlnqbcgePL,Individuals,160.34,Conservative Party of Canada,Leader 3,FALSE
9051,Federal,2022,2022-07-25,vVsBjlMSMG,Individuals,255.76,New Democratic Party,Leader 2,FALSE
9052,Federal,2022,2022-07-25,swZrUQPBJT,Individuals,35.84,New Democratic Party,Leader 2,FALSE
9053,Federal,2022,2022-07-25,bgpjtAAohq,Individuals,327.28,New Democratic Party,Leader 2,FALSE
9054,Federal,2022,2022-07-26,aLbeBzPXLt,Individuals,37.48,New Democratic Party,Leader 2,FALSE
9055,Federal,2022,2022-07-26,DmFFcEopll,Individuals,67.68,Liberal Party of Canada,Leader 3,FALSE
9056,Federal,2022,2022-07-26,RBmaCFdBdS,Individuals,27.89,Conservative Party of Canada,Leader 3,FALSE
9057,Federal,2022,2022-07-27,oGYXdwLBpd,Individuals,76.66,Liberal Party of Canada,Leader 3,FALSE
9058,Federal,2022,2022-07-27,MAPouIJwlZ,Individuals,72.03,Liberal Party of Canada,Leader 3,FALSE
9059,Federal,2022,2022-07-27,yuPprsOcPL,Individuals,120.91,Conservative Party of Canada,Leader 3,FALSE
9060,Federal,2022,2022-07-28,GkxDHTpfjh,Individuals,3.9,Conservative Party of Canada,Leader 3,FALSE
9061,Federal,2022,2022-07-29,QvUBzVXlBO,Individuals,66.41,Liberal Party of Canada,Leader 3,FALSE
9062,Federal,2022,2022-07-29,qBdOCDQeOV,Individuals,150.83,Conservative Party of Canada,Leader 3,FALSE
9063,Federal,2022,2022-07-30,QJpFmVPxpw,Individuals,441.74,New Democratic Party,Leader 2,FALSE
9064,Federal,2022,2022-07-30,AlnGSHJyrH,Individuals,239.65,New Democratic Party,Leader 2,FALSE
9065,Federal,2022,2022-07-31,KJKrhKjzlU,Individuals,236.18,New Democratic Party,Leader 2,FALSE
9066,Federal,2022,2022-07-31,kvHkvoyuMc,Individuals,108.08,Liberal Party of Canada,Leader 3,FALSE
9067,Federal,2022,2022-08-02,kJHLAoCASm,Individuals,506.3,New Democratic Party,Leader 2,FALSE
9068,Federal,2022,2022-08-02,mZcVdtMKwX,Individuals,60.65,New Democratic Party,Leader 2,FALSE
9069,Federal,2022,2022-08-03,tqETHuQlCK,Individuals,172.33,New Democratic Party,Leader 2,FALSE
9070,Federal,2022,2022-08-04,TMYaFEIAnl,Individuals,365.13,Liberal Party of Canada,Leader 3,FALSE
9071,Federal,2022,2022-08-04,UabciPxRjG,Individuals,59.02,Conservative Party of Canada,Leader 3,FALSE
9072,Federal,2022,2022-08-04,zVfScbyxoi,Individuals,107.66,Liberal Party of Canada,Leader 3,FALSE
9073,Federal,2022,2022-08-04,TvMuHcpiDr,Individuals,37.49,Liberal Party of Canada,Leader 3,FALSE
9074,Federal,2022,2022-08-05,yNtwjOBjCs,Individuals,38.43,New Democratic Party,Leader 2,FALSE
9075,Federal,2022,2022-08-05,wDYKnAmjWz,Individuals,18.48,Conservative Party of Canada,Leader 3,FALSE
9076,Federal,2022,2022-08-06,CikqJWxYDM,Individuals,293.13,Conservative Party of Canada,Leader 3,FALSE
9077,Federal,2022,2022-08-06,NqeigqeqyI,Individuals,158.12,Conservative Party of Canada,Leader 3,FALSE
9078,Federal,2022,2022-08-06,YCQwSOPcDo,Individuals,79.73,Liberal Party of Canada,Leader 3,FALSE
9079,Federal,2022,2022-08-06,SqkmBVczCv,Individuals,56.94,Liberal Party of Canada,Leader 3,FALSE
9080,Federal,2022,2022-08-07,RsgDNHNdCr,Individuals,279.62,Liberal Party of Canada,Leader 3,FALSE
9081,Federal,2022,2022-08-08,FkgOfWVzGM,Individuals,114.33,New Democratic Party,Leader 2,FALSE
9082,Federal,2022,2022-08-09,eRHyIVuBzW,Individuals,272.87,New Democratic Party,Leader 2,FALSE
9083,Federal,2022,2022-08-09,lFKlfScXHh,Individuals,406.4,Conservative Party of Canada,Leader 3,FALSE
9084,Federal,2022,2022-08-09,eMIKMthRWp,Individuals,150.6,New Democratic Party,Leader 2,FALSE
9085,Federal,2022,2022-08-09,AjTGUhLeys,Individuals,227.27,New Democratic Party,Leader 2,FALSE
9086,Federal,2022,2022-08-10,xATfzAbkxd,Individuals,463.11,Conservative Party of Canada,Leader 3,FALSE
9087,Federal,2022,2022-08-10,aBATxwvbFa,Individuals,132.69,Liberal Party of Canada,Leader 3,FALSE
9088,Federal,2022,2022-08-10,SptHmhTxHx,Individuals,151.87,New Democratic Party,Leader 2,FALSE
9089,Federal,2022,2022-08-10,qpxmApGmjR,Individuals,47.2,New Democratic Party,Leader 2,FALSE
9090,Federal,2022,2022-08-11,gNfbSjykau,Individuals,341.36,Liberal Party of Canada,Leader 3,FALSE
9091,Federal,2022,2022-08-11,rDgZJkPgYW,Individuals,176.82,Liberal Party of Canada,Leader 3,FALSE
9092,Federal,2022,2022-08-11,yHqAPXKytE,Individuals,350.14,Conservative Party of Canada,Leader 3,FALSE
9093,Federal,2022,2022-08-12,tvVXttTouG,Individuals,29.35,Conservative Party of Canada,Leader 3,FALSE
9094,Federal,2022,2022-08-12,TKNunZGJiM,Individuals,631.33,Conservative Party of Canada,Leader 3,FALSE
9095,Federal,2022,2022-08-12,ckkoDwFXey,Individuals,197.43,New Democratic Party,Leader 2,FALSE
9096,Federal,2022,2022-08-12,CBDYyqroSM,Individuals,32.29,Conservative Party of Canada,Leader 3,FALSE
9097,Federal,2022,2022-08-13,UHyEiZnjaM,Individuals,39.74,Conservative Party of Canada,Leader 3,FALSE
9098,Federal,2022,2022-08-13,OBhlHkAbOM,Individuals,58.12,Conservative Party of Canada,Leader 3,FALSE
9099,Federal,2022,2022-08-13,EsjvtCCMwe,Individuals,82.47,Conservative Party of Canada,Leader 3,FALSE
9100,Federal,2022,2022-08-13,MECCYaQyiL,Individuals,338.84,Liberal Party of Canada,Leader 3,FALSE
9101,Federal,2022,2022-08-13,jXDkePaPHj,Individuals,587.99,New Democratic Party,Leader 2,FALSE
9102,Federal,2022,2022-08-14,yXnaxGHUMi,Individuals,77.22,Conservative Party of Canada,Leader 3,FALSE
9103,Federal,2022,2022-08-14,TzghlBDtgZ,Individuals,211,Conservative Party of Canada,Leader 3,FALSE
9104,Federal,2022,2022-08-15,QWiQpexuUp,Individuals,320.8,Conservative Party of Canada,Leader 3,FALSE
9105,Federal,2022,2022-08-15,oUzuBJOLQW,Individuals,331,Liberal Party of Canada,Leader 3,FALSE
9106,Federal,2022,2022-08-16,ykxfDfOfXi,Individuals,782.63,New Democratic Party,Leader 2,FALSE
9107,Federal,2022,2022-08-16,QaRabGYBXj,Individuals,1245.09,New Democratic Party,Leader 2,FALSE
9108,Federal,2022,2022-08-16,ucjGkYQWdV,Individuals,274.76,Liberal Party of Canada,Leader 3,FALSE
9109,Federal,2022,2022-08-16,KrQVVStwVG,Individuals,107.65,New Democratic Party,Leader 2,FALSE
9110,Federal,2022,2022-08-16,ZxSiIoZwKv,Individuals,362.74,New Democratic Party,Leader 2,FALSE
9111,Federal,2022,2022-08-17,cxBITLTdDH,Individuals,32.71,New Democratic Party,Leader 2,FALSE
9112,Federal,2022,2022-08-17,fIqZEpBrtr,Individuals,348.84,Liberal Party of Canada,Leader 3,FALSE
9113,Federal,2022,2022-08-19,CPPwEmEDwv,Individuals,721.15,New Democratic Party,Leader 2,FALSE
9114,Federal,2022,2022-08-19,zkpnNFLxXf,Individuals,89.4,Conservative Party of Canada,Leader 3,FALSE
9115,Federal,2022,2022-08-20,WmZzWZHcYA,Individuals,29.62,New Democratic Party,Leader 2,FALSE
9116,Federal,2022,2022-08-21,wEUJZeEqgl,Individuals,216.21,New Democratic Party,Leader 2,FALSE
9117,Federal,2022,2022-08-21,cfSDjAmUDA,Individuals,377.07,Liberal Party of Canada,Leader 3,FALSE
9118,Federal,2022,2022-08-21,LqAbUCistU,Individuals,69.08,Liberal Party of Canada,Leader 3,FALSE
9119,Federal,2022,2022-08-22,zYRvUDmBPo,Individuals,49.34,New Democratic Party,Leader 2,FALSE
9120,Federal,2022,2022-08-22,MPXHcqQzTt,Individuals,332.92,New Democratic Party,Leader 2,FALSE
9121,Federal,2022,2022-08-22,BSdSRbiOur,Individuals,32.8,Conservative Party of Canada,Leader 3,FALSE
9122,Federal,2022,2022-08-22,GmqWjbOesr,Individuals,48.66,New Democratic Party,Leader 2,FALSE
9123,Federal,2022,2022-08-23,dmTjvoAboJ,Individuals,188.15,Conservative Party of Canada,Leader 3,FALSE
9124,Federal,2022,2022-08-23,zAzSAlAcMI,Individuals,198.98,Conservative Party of Canada,Leader 3,FALSE
9125,Federal,2022,2022-08-24,sFmguLVwVE,Individuals,73.75,New Democratic Party,Leader 2,FALSE
9126,Federal,2022,2022-08-25,MbXOyhsWSg,Individuals,200.05,Liberal Party of Canada,Leader 3,FALSE
9127,Federal,2022,2022-08-26,UXzaXOMfYw,Individuals,375.15,New Democratic Party,Leader 2,FALSE
9128,Federal,2022,2022-08-26,WCPwYxvsiS,Individuals,90.32,New Democratic Party,Leader 2,FALSE
9129,Federal,2022,2022-08-26,WigwtNeSkW,Individuals,73.26,Conservative Party of Canada,Leader 3,FALSE
9130,Federal,2022,2022-08-26,EUXRBMguje,Individuals,48.91,Liberal Party of Canada,Leader 3,FALSE
9131,Federal,2022,2022-08-27,MrPARwaZVa,Individuals,144.95,New Democratic Party,Leader 2,FALSE
9132,Federal,2022,2022-08-27,lamilnDUnm,Individuals,194.61,Conservative Party of Canada,Leader 3,FALSE
9133,Federal,2022,2022-08-28,iQoaLBUyhZ,Individuals,287.53,Liberal Party of Canada,Leader 3,FALSE
9134,Federal,2022,2022-08-30,Wqlvaxsrjo,Individuals,397.36,Liberal Party of Canada,Leader 3,FALSE
9135,Federal,2022,2022-08-30,UnOBhUudYU,Individuals,16.33,Liberal Party of Canada,Leader 3,FALSE
9136,Federal,2022,2022-08-30,NEMMlMpHUJ,Individuals,219.59,Liberal Party of Canada,Leader 3,FALSE
9137,Federal,2022,2022-08-30,euuPipkzpN,Individuals,292.68,Liberal Party of Canada,Leader 3,FALSE
9138,Federal,2022,2022-08-31,VzXRdrCcCs,Individuals,34.4,Liberal Party of Canada,Leader 3,FALSE
9139,Federal,2022,2022-08-31,CHqobLHSss,Individuals,73.81,New Democratic Party,Leader 2,FALSE
9140,Federal,2022,2022-08-31,TIOVtgXLFL,Individuals,191.32,New Democratic Party,Leader 2,FALSE
9141,Federal,2022,2022-08-31,OjrNTxLVUF,Individuals,38.04,Liberal Party of Canada,Leader 3,FALSE
9142,Federal,2022,2022-09-01,UyKLFDUWxl,Individuals,354.31,Liberal Party of Canada,Leader 3,FALSE
9143,Federal,2022,2022-09-01,nbQYoXgNPf,Individuals,98.06,New Democratic Party,Leader 2,FALSE
9144,Federal,2022,2022-09-01,HRfQxQyQTK,Individuals,21.91,New Democratic Party,Leader 2,FALSE
9145,Federal,2022,2022-09-02,NBrlwlsKHz,Individuals,30.79,Conservative Party of Canada,Leader 3,FALSE
9146,Federal,2022,2022-09-02,wLkILyPUvl,Individuals,84.3,Liberal Party of Canada,Leader 3,FALSE
9147,Federal,2022,2022-09-02,NmCieKsylB,Individuals,37.84,New Democratic Party,Leader 2,FALSE
9148,Federal,2022,2022-09-03,NictCKVIet,Individuals,430.03,Liberal Party of Canada,Leader 3,FALSE
9149,Federal,2022,2022-09-03,rmRtEcSuZe,Individuals,123.55,Liberal Party of Canada,Leader 3,FALSE
9150,Federal,2022,2022-09-04,WpaNmUfKxU,Individuals,32.04,New Democratic Party,Leader 2,FALSE
9151,Federal,2022,2022-09-04,KgIxmHcxhC,Individuals,431.68,Liberal Party of Canada,Leader 3,FALSE
9152,Federal,2022,2022-09-05,nFxznWEide,Individuals,140.5,Conservative Party of Canada,Leader 3,FALSE
9153,Federal,2022,2022-09-05,RHliBLQdnV,Individuals,37.23,Liberal Party of Canada,Leader 3,FALSE
9154,Federal,2022,2022-09-06,NsQeuYZkUi,Individuals,161.69,New Democratic Party,Leader 2,FALSE
9155,Federal,2022,2022-09-06,KsmCoXMvxN,Individuals,117.76,Conservative Party of Canada,Leader 3,FALSE
9156,Federal,2022,2022-09-07,lzhGCTYNLj,Individuals,119.57,Conservative Party of Canada,Leader 3,FALSE
9157,Federal,2022,2022-09-07,JvFEbaoEXo,Individuals,85.08,Liberal Party of Canada,Leader 3,FALSE
9158,Federal,2022,2022-09-07,cMAMwBqgdS,Individuals,142.97,New Democratic Party,Leader 2,FALSE
9159,Federal,2022,2022-09-08,horSiaxmuT,Individuals,285.3,Conservative Party of Canada,Leader 3,FALSE
9160,Federal,2022,2022-09-08,nNJHZAJNCm,Individuals,249.39,Conservative Party of Canada,Leader 3,FALSE
9161,Federal,2022,2022-09-09,edJWbgIJuy,Individuals,5.83,New Democratic Party,Leader 2,FALSE
9162,Federal,2022,2022-09-09,wgMFrhrofB,Individuals,2.46,New Democratic Party,Leader 2,FALSE
9163,Federal,2022,2022-09-09,mJeSLmoriX,Individuals,942.53,Liberal Party of Canada,Leader 3,FALSE
9164,Federal,2022,2022-09-09,DsRGvsHBiT,Individuals,19.82,Conservative Party of Canada,Leader 3,FALSE
9165,Federal,2022,2022-09-09,GfMuRaEzcG,Individuals,129.15,Conservative Party of Canada,Leader 3,FALSE
9166,Federal,2022,2022-09-09,GJhkIesxaz,Individuals,464.3,New Democratic Party,Leader 2,FALSE
9167,Federal,2022,2022-09-10,URRPekVNZn,Individuals,14.42,Conservative Party of Canada,Leader 3,FALSE
9168,Federal,2022,2022-09-10,qbFHuWigpB,Individuals,310.91,New Democratic Party,Leader 2,FALSE
9169,Federal,2022,2022-09-10,xGZPgLepEy,Individuals,1038.05,Liberal Party of Canada,Leader 3,FALSE
9170,Federal,2022,2022-09-11,EJtOMMREkg,Individuals,29.94,Liberal Party of Canada,Leader 3,FALSE
9171,Federal,2022,2022-09-12,ieuVCuVwAs,Individuals,10.34,Conservative Party of Canada,Leader 3,FALSE
9172,Federal,2022,2022-09-12,PEhGxwIfoB,Individuals,143.07,Liberal Party of Canada,Leader 3,FALSE
9173,Federal,2022,2022-09-13,XhhniXQQPz,Individuals,161.26,Liberal Party of Canada,Leader 3,FALSE
9174,Federal,2022,2022-09-13,RlLcBKnnwC,Individuals,943.64,New Democratic Party,Leader 2,FALSE
9175,Federal,2022,2022-09-14,KgREmyrjgV,Individuals,38.69,New Democratic Party,Leader 2,FALSE
9176,Federal,2022,2022-09-14,OsOhEeyMaW,Individuals,63.92,Liberal Party of Canada,Leader 3,FALSE
9177,Federal,2022,2022-09-15,AttIivDdVX,Individuals,11.11,Liberal Party of Canada,Leader 3,FALSE
9178,Federal,2022,2022-09-15,TqFzyqRLcf,Individuals,61.89,Conservative Party of Canada,Leader 3,FALSE
9179,Federal,2022,2022-09-15,GXSEYfYnFl,Individuals,103.85,Liberal Party of Canada,Leader 3,FALSE
9180,Federal,2022,2022-09-16,jhesQoGNfs,Individuals,172.35,Liberal Party of Canada,Leader 3,FALSE
9181,Federal,2022,2022-09-16,lOpTrYdDFS,Individuals,482.53,New Democratic Party,Leader 2,FALSE
9182,Federal,2022,2022-09-16,MgfbnJWRYk,Individuals,202.85,New Democratic Party,Leader 2,FALSE
9183,Federal,2022,2022-09-17,HivdvmUdqN,Individuals,199,Liberal Party of Canada,Leader 3,FALSE
9184,Federal,2022,2022-09-17,dJhGAlpINu,Individuals,279.5,New Democratic Party,Leader 2,FALSE
9185,Federal,2022,2022-09-17,ZoaCpMvkfs,Individuals,34.33,Liberal Party of Canada,Leader 3,FALSE
9186,Federal,2022,2022-09-18,fpJIjFrHyw,Individuals,399.39,Conservative Party of Canada,Leader 3,FALSE
9187,Federal,2022,2022-09-18,naZFIJqmdK,Individuals,482.7,Liberal Party of Canada,Leader 3,FALSE
9188,Federal,2022,2022-09-19,XEbKXLeyQx,Individuals,116.23,New Democratic Party,Leader 2,FALSE
9189,Federal,2022,2022-09-19,xADcCudumC,Individuals,60.51,Liberal Party of Canada,Leader 3,FALSE
9190,Federal,2022,2022-09-20,BMGcgkPDbj,Individuals,60.54,Conservative Party of Canada,Leader 3,FALSE
9191,Federal,2022,2022-09-20,HcYEZeKCmh,Individuals,1002.77,Conservative Party of Canada,Leader 3,FALSE
9192,Federal,2022,2022-09-20,rpdQATEWnF,Individuals,53.14,Liberal Party of Canada,Leader 3,FALSE
9193,Federal,2022,2022-09-21,XmRXzIWzSA,Individuals,192.2,Conservative Party of Canada,Leader 3,FALSE
9194,Federal,2022,2022-09-21,oUNONFEJBW,Individuals,32.87,New Democratic Party,Leader 2,FALSE
9195,Federal,2022,2022-09-24,YQFhDpwsKe,Individuals,99.07,New Democratic Party,Leader 2,FALSE
9196,Federal,2022,2022-09-24,fwnLgFcoan,Individuals,57.19,New Democratic Party,Leader 2,FALSE
9197,Federal,2022,2022-09-24,SuUVYscBnV,Individuals,859.6,Liberal Party of Canada,Leader 3,FALSE
9198,Federal,2022,2022-09-24,nxZWYQetOk,Individuals,79.3,Liberal Party of Canada,Leader 3,FALSE
9199,Federal,2022,2022-09-25,ulIEchkbQO,Individuals,35.55,New Democratic Party,Leader 2,FALSE
9200,Federal,2022,2022-09-25,jutjObFBJQ,Individuals,69.14,New Democratic Party,Leader 2,FALSE
9201,Federal,2022,2022-09-25,mZPBAXPqzd,Individuals,256.94,Liberal Party of Canada,Leader 3,FALSE
9202,Federal,2022,2022-09-26,sbLPKHTvYe,Individuals,406.26,Liberal Party of Canada,Leader 3,FALSE
9203,Federal,2022,2022-09-27,aWZhLPLXLv,Individuals,898.12,New Democratic Party,Leader 2,FALSE
9204,Federal,2022,2022-09-27,fbiOgzErNU,Individuals,770.92,New Democratic Party,Leader 2,FALSE
9205,Federal,2022,2022-09-29,sVagLZOySt,Individuals,231.01,Liberal Party of Canada,Leader 3,FALSE
9206,Federal,2022,2022-09-29,AGEILhrnOX,Individuals,256.14,New Democratic Party,Leader 2,FALSE
9207,Federal,2022,2022-09-29,nMFyTiJkgk,Individuals,387.12,Liberal Party of Canada,Leader 3,FALSE
9208,Federal,2022,2022-09-30,fDPuIOtWRe,Individuals,12.97,New Democratic Party,Leader 2,FALSE
9209,Federal,2022,2022-09-30,sBODqxsUEr,Individuals,439.75,New Democratic Party,Leader 2,FALSE
9210,Federal,2022,2022-10-01,ErIUqhabiT,Individuals,89.94,Liberal Party of Canada,Leader 3,FALSE
9211,Federal,2022,2022-10-01,gzUCCZsMnj,Individuals,33.54,New Democratic Party,Leader 2,FALSE
9212,Federal,2022,2022-10-02,viwvslEtGC,Individuals,1.71,Conservative Party of Canada,Leader 3,FALSE
9213,Federal,2022,2022-10-02,HIZxWCSnjn,Individuals,74.47,Liberal Party of Canada,Leader 3,FALSE
9214,Federal,2022,2022-10-02,bDryaAlZuJ,Individuals,41.3,New Democratic Party,Leader 2,FALSE
9215,Federal,2022,2022-10-03,FzOfzRfvag,Individuals,61.14,New Democratic Party,Leader 2,FALSE
9216,Federal,2022,2022-10-03,jCXutOyKkn,Individuals,325.67,New Democratic Party,Leader 2,FALSE
9217,Federal,2022,2022-10-04,VJJVMftfkz,Individuals,173.65,Conservative Party of Canada,Leader 3,FALSE
9218,Federal,2022,2022-10-04,UwMBZLqMme,Individuals,77.25,Conservative Party of Canada,Leader 3,FALSE
9219,Federal,2022,2022-10-04,zMVcPRbUhJ,Individuals,103.95,Liberal Party of Canada,Leader 3,FALSE
9220,Federal,2022,2022-10-04,JMUaGpZDft,Individuals,229.58,New Democratic Party,Leader 2,FALSE
9221,Federal,2022,2022-10-05,ZNKChzVrPo,Individuals,48.85,Conservative Party of Canada,Leader 3,FALSE
9222,Federal,2022,2022-10-05,iBhqJfHIhJ,Individuals,210.86,Liberal Party of Canada,Leader 3,FALSE
